"","cctv.설치목적구분","cctv.위도","cctv.경도"
"1","생활방범",35.216826,128.705125
"2","생활방범",35.216826,128.705125
"3","생활방범",35.216826,128.705125
"4","생활방범",35.216826,128.705125
"5","생활방범",35.216826,128.705125
"6","생활방범",35.216826,128.705125
"7","생활방범",35.216826,128.705125
"8","생활방범",35.216826,128.705125
"9","생활방범",35.216826,128.705125
"10","생활방범",35.216826,128.705125
"11","생활방범",35.216826,128.705125
"12","생활방범",35.216826,128.705125
"13","생활방범",35.216826,128.705125
"14","생활방범",35.216826,128.705125
"15","생활방범",35.216826,128.705125
"16","생활방범",35.216826,128.705125
"17","생활방범",35.216826,128.705125
"18","생활방범",35.216826,128.705125
"19","생활방범",35.216826,128.705125
"20","생활방범",35.216826,128.705125
"21","생활방범",35.216826,128.705125
"22","생활방범",35.216826,128.705125
"23","생활방범",35.216826,128.705125
"24","생활방범",35.216826,128.705125
"25","생활방범",35.216826,128.705125
"26","생활방범",35.216826,128.705125
"27","생활방범",35.216826,128.705125
"28","생활방범",35.216826,128.705125
"29","생활방범",35.216826,128.705125
"30","생활방범",35.216826,128.705125
"31","생활방범",35.216826,128.705125
"32","생활방범",35.216826,128.705125
"33","생활방범",35.216826,128.705125
"34","생활방범",35.216826,128.705125
"35","생활방범",35.216826,128.705125
"36","생활방범",35.216826,128.705125
"37","생활방범",35.2528757,128.647712
"38","생활방범",35.2528757,128.647712
"39","생활방범",35.2528757,128.647712
"40","생활방범",35.2528757,128.647712
"41","생활방범",35.2528757,128.647712
"42","생활방범",35.2528757,128.647712
"43","생활방범",35.2528757,128.647712
"44","생활방범",35.2528757,128.647712
"45","생활방범",35.2528757,128.647712
"46","생활방범",35.2528757,128.647712
"47","생활방범",35.2528757,128.647712
"48","생활방범",35.2528757,128.647712
"49","생활방범",35.2528757,128.647712
"50","생활방범",35.2528757,128.647712
"51","생활방범",35.2528757,128.647712
"52","생활방범",35.2528757,128.647712
"53","생활방범",35.2528757,128.647712
"54","생활방범",35.2528757,128.647712
"55","생활방범",35.2528757,128.647712
"56","생활방범",35.2528757,128.647712
"57","생활방범",35.2528757,128.647712
"58","생활방범",35.2528757,128.647712
"59","생활방범",35.2528757,128.647712
"60","생활방범",35.2528757,128.647712
"61","생활방범",35.2528757,128.647712
"62","생활방범",35.2528757,128.647712
"63","생활방범",35.2528757,128.647712
"64","생활방범",35.2528757,128.647712
"65","생활방범",35.2528757,128.647712
"66","생활방범",35.2528757,128.647712
"67","생활방범",35.2528757,128.647712
"68","생활방범",35.2528757,128.647712
"69","생활방범",35.2022823,128.5711882
"70","생활방범",35.2022823,128.5711882
"71","생활방범",35.2022823,128.5711882
"72","생활방범",35.2022823,128.5711882
"73","생활방범",35.2022823,128.5711882
"74","생활방범",35.2022823,128.5711882
"75","생활방범",35.2022823,128.5711882
"76","생활방범",35.2022823,128.5711882
"77","생활방범",35.2022823,128.5711882
"78","생활방범",35.2022823,128.5711882
"79","생활방범",35.2022823,128.5711882
"80","생활방범",35.2022823,128.5711882
"81","생활방범",35.2022823,128.5711882
"82","생활방범",35.2022823,128.5711882
"83","생활방범",35.2022823,128.5711882
"84","생활방범",35.2022823,128.5711882
"85","시설물관리",35.115899,128.483196
"86","시설물관리",35.115899,128.483196
"87","시설물관리",35.115899,128.483196
"88","시설물관리",35.115899,128.483196
"89","시설물관리",35.115899,128.483196
"90","시설물관리",35.115899,128.483196
"91","시설물관리",35.115899,128.483196
"92","시설물관리",35.115899,128.483196
"93","시설물관리",35.115899,128.483196
"94","시설물관리",35.115899,128.483196
"95","시설물관리",35.115899,128.483196
"96","시설물관리",35.115899,128.483196
"97","시설물관리",35.115899,128.483196
"98","시설물관리",35.115899,128.483196
"99","시설물관리",35.115899,128.483196
"100","시설물관리",35.115899,128.483196
"101","시설물관리",35.115899,128.483196
"102","시설물관리",35.115899,128.483196
"103","시설물관리",35.115899,128.483196
"104","시설물관리",35.115899,128.483196
"105","시설물관리",35.115899,128.483196
"106","시설물관리",35.115899,128.483196
"107","시설물관리",35.115899,128.483196
"108","시설물관리",35.115899,128.483196
"109","시설물관리",35.115899,128.483196
"110","시설물관리",35.115899,128.483196
"111","시설물관리",35.115899,128.483196
"112","시설물관리",35.135075,128.570076
"113","시설물관리",35.135075,128.570076
"114","시설물관리",35.135075,128.570076
"115","시설물관리",35.135075,128.570076
"116","시설물관리",35.135075,128.570076
"117","시설물관리",35.135075,128.570076
"118","생활방범",35.139489,128.531296
"119","생활방범",35.139489,128.531296
"120","생활방범",35.139489,128.531296
"121","생활방범",35.139489,128.531296
"122","생활방범",35.141631,128.522554
"123","생활방범",35.141631,128.522554
"124","생활방범",35.141631,128.522554
"125","생활방범",35.141631,128.522554
"126","생활방범",35.141631,128.522554
"127","생활방범",35.141631,128.522554
"128","생활방범",35.141631,128.522554
"129","생활방범",35.141631,128.522554
"130","생활방범",35.141631,128.522554
"131","생활방범",35.141631,128.522554
"132","생활방범",35.141631,128.522554
"133","생활방범",35.141631,128.522554
"134","생활방범",35.141631,128.522554
"135","생활방범",35.141631,128.522554
"136","생활방범",35.191838,128.663709
"137","생활방범",35.191838,128.663709
"138","생활방범",35.191838,128.663709
"139","생활방범",35.191838,128.663709
"140","생활방범",35.191838,128.663709
"141","생활방범",35.191838,128.663709
"142","생활방범",35.191838,128.663709
"143","생활방범",35.191838,128.663709
"144","생활방범",35.191838,128.663709
"145","생활방범",35.191838,128.663709
"146","생활방범",35.191838,128.663709
"147","생활방범",35.191838,128.663709
"148","생활방범",35.191838,128.663709
"149","생활방범",35.191838,128.663709
"150","생활방범",35.191838,128.663709
"151","생활방범",35.191838,128.663709
"152","생활방범",35.191838,128.663709
"153","생활방범",35.191838,128.663709
"154","생활방범",35.191838,128.663709
"155","생활방범",35.191838,128.663709
"156","생활방범",35.191838,128.663709
"157","생활방범",35.191838,128.663709
"158","생활방범",35.191838,128.663709
"159","생활방범",35.191838,128.663709
"160","생활방범",35.191838,128.663709
"161","생활방범",35.191838,128.663709
"162","생활방범",35.191838,128.663709
"163","생활방범",35.191838,128.663709
"164","생활방범",35.191838,128.663709
"165","생활방범",35.191838,128.663709
"166","생활방범",35.191838,128.663709
"167","생활방범",35.191838,128.663709
"168","생활방범",35.191838,128.663709
"169","생활방범",35.191838,128.663709
"170","생활방범",35.191838,128.663709
"171","생활방범",35.191838,128.663709
"172","생활방범",35.191838,128.663709
"173","생활방범",35.191838,128.663709
"174","생활방범",35.191838,128.663709
"175","생활방범",35.191838,128.663709
"176","생활방범",35.191838,128.663709
"177","생활방범",35.191838,128.663709
"178","생활방범",35.191838,128.663709
"179","생활방범",35.191838,128.663709
"180","생활방범",35.191838,128.663709
"181","생활방범",35.191838,128.663709
"182","생활방범",35.191838,128.663709
"183","생활방범",35.191838,128.663709
"184","생활방범",35.191838,128.663709
"185","생활방범",35.191838,128.663709
"186","생활방범",35.191838,128.663709
"187","생활방범",35.191838,128.663709
"188","생활방범",35.191838,128.663709
"189","생활방범",35.191838,128.663709
"190","생활방범",35.191838,128.663709
"191","생활방범",35.191838,128.663709
"192","생활방범",35.191838,128.663709
"193","생활방범",35.191838,128.663709
"194","생활방범",35.191838,128.663709
"195","생활방범",35.191838,128.663709
"196","생활방범",35.191838,128.663709
"197","생활방범",35.191838,128.663709
"198","생활방범",35.106098,128.733672
"199","생활방범",35.106098,128.733672
"200","생활방범",35.106098,128.733672
"201","생활방범",35.106098,128.733672
"202","생활방범",35.106098,128.733672
"203","생활방범",35.106098,128.733672
"204","생활방범",35.106098,128.733672
"205","생활방범",35.106098,128.733672
"206","생활방범",35.106098,128.733672
"207","생활방범",35.106098,128.733672
"208","생활방범",35.106098,128.733672
"209","생활방범",35.106098,128.733672
"210","생활방범",35.106098,128.733672
"211","생활방범",35.106098,128.733672
"212","생활방범",35.106098,128.733672
"213","생활방범",35.106098,128.733672
"214","시설물관리",35.199315,128.611478
"215","시설물관리",35.199315,128.611478
"216","시설물관리",35.199315,128.611478
"217","시설물관리",35.199315,128.611478
"218","시설물관리",35.199315,128.611478
"219","시설물관리",35.199315,128.611478
"220","시설물관리",35.199315,128.611478
"221","시설물관리",35.199315,128.611478
"222","시설물관리",35.2401041,128.590638
"223","시설물관리",35.2401041,128.590638
"224","시설물관리",35.2401041,128.590638
"225","시설물관리",35.2401041,128.590638
"226","시설물관리",35.2401041,128.590638
"227","시설물관리",35.2401041,128.590638
"228","시설물관리",35.2401041,128.590638
"229","시설물관리",35.2401041,128.590638
"230","시설물관리",35.2401041,128.590638
"231","시설물관리",35.2401041,128.590638
"232","시설물관리",35.2401041,128.590638
"233","시설물관리",35.2401041,128.590638
"234","시설물관리",35.2401041,128.590638
"235","시설물관리",35.2401041,128.590638
"236","시설물관리",35.2401041,128.590638
"237","시설물관리",35.2401041,128.590638
"238","시설물관리",35.2401041,128.590638
"239","시설물관리",35.2401041,128.590638
"240","시설물관리",35.2401041,128.590638
"241","시설물관리",35.2401041,128.590638
"242","시설물관리",35.2401041,128.590638
"243","시설물관리",35.2401041,128.590638
"244","시설물관리",35.2401041,128.590638
"245","시설물관리",35.2401041,128.590638
"246","시설물관리",35.2401041,128.590638
"247","시설물관리",35.2401041,128.590638
"248","시설물관리",35.2401041,128.590638
"249","시설물관리",35.2401041,128.590638
"250","시설물관리",35.2401041,128.590638
"251","시설물관리",35.2401041,128.590638
"252","시설물관리",35.2401041,128.590638
"253","시설물관리",35.2401041,128.590638
"254","시설물관리",35.2401041,128.590638
"255","시설물관리",35.2401041,128.590638
"256","시설물관리",35.2401041,128.590638
"257","시설물관리",35.2401041,128.590638
"258","시설물관리",35.2401041,128.590638
"259","시설물관리",35.2401041,128.590638
"260","시설물관리",35.2401041,128.590638
"261","시설물관리",35.2401041,128.590638
"262","시설물관리",35.2401041,128.590638
"263","시설물관리",35.2401041,128.590638
"264","시설물관리",35.2401041,128.590638
"265","시설물관리",35.2401041,128.590638
"266","생활방범",35.229971,128.654455
"267","생활방범",35.229971,128.654455
"268","생활방범",35.229971,128.654455
"269","생활방범",35.229971,128.654455
"270","생활방범",35.229971,128.654455
"271","생활방범",35.229971,128.654455
"272","생활방범",35.229971,128.654455
"273","생활방범",35.229971,128.654455
"274","생활방범",35.229971,128.654455
"275","생활방범",35.229971,128.654455
"276","생활방범",35.229971,128.654455
"277","생활방범",35.229971,128.654455
"278","생활방범",35.229971,128.654455
"279","생활방범",35.229971,128.654455
"280","생활방범",35.229971,128.654455
"281","생활방범",35.229971,128.654455
"282","생활방범",35.229971,128.654455
"283","생활방범",35.229971,128.654455
"284","생활방범",35.229971,128.654455
"285","생활방범",35.229971,128.654455
"286","생활방범",35.229971,128.654455
"287","생활방범",35.229971,128.654455
"288","시설물관리",35.223014,128.706649
"289","시설물관리",35.223014,128.706649
"290","시설물관리",35.223014,128.706649
"291","시설물관리",35.223014,128.706649
"292","시설물관리",35.223014,128.706649
"293","시설물관리",35.223014,128.706649
"294","시설물관리",35.223014,128.706649
"295","시설물관리",35.223014,128.706649
"296","시설물관리",35.223014,128.706649
"297","시설물관리",35.223014,128.706649
"298","시설물관리",35.223014,128.706649
"299","시설물관리",35.223014,128.706649
"300","시설물관리",35.223014,128.706649
"301","시설물관리",35.223014,128.706649
"302","시설물관리",35.223014,128.706649
"303","시설물관리",35.223014,128.706649
"304","시설물관리",35.223014,128.706649
"305","시설물관리",35.223014,128.706649
"306","시설물관리",35.223014,128.706649
"307","시설물관리",35.223014,128.706649
"308","시설물관리",35.223014,128.706649
"309","시설물관리",35.223014,128.706649
"310","시설물관리",35.223014,128.706649
"311","시설물관리",35.223014,128.706649
"312","시설물관리",35.223014,128.706649
"313","시설물관리",35.223014,128.706649
"314","시설물관리",35.223014,128.706649
"315","시설물관리",35.223014,128.706649
"316","시설물관리",35.223014,128.706649
"317","시설물관리",35.223014,128.706649
"318","시설물관리",35.223014,128.706649
"319","시설물관리",35.223014,128.706649
"320","시설물관리",35.223014,128.706649
"321","시설물관리",35.223014,128.706649
"322","시설물관리",35.223014,128.706649
"323","시설물관리",35.223014,128.706649
"324","시설물관리",35.223014,128.706649
"325","시설물관리",35.223014,128.706649
"326","시설물관리",35.223014,128.706649
"327","시설물관리",35.223014,128.706649
"328","시설물관리",35.223014,128.706649
"329","시설물관리",35.223014,128.706649
"330","시설물관리",35.223014,128.706649
"331","시설물관리",35.223014,128.706649
"332","시설물관리",35.223014,128.706649
"333","시설물관리",35.223014,128.706649
"334","시설물관리",35.223014,128.706649
"335","시설물관리",35.223014,128.706649
"336","시설물관리",35.250966,128.684034
"337","시설물관리",35.250966,128.684034
"338","시설물관리",35.250966,128.684034
"339","시설물관리",35.250966,128.684034
"340","시설물관리",35.250966,128.684034
"341","시설물관리",35.250966,128.684034
"342","시설물관리",35.250966,128.684034
"343","시설물관리",35.250966,128.684034
"344","시설물관리",35.250966,128.684034
"345","시설물관리",35.250966,128.684034
"346","시설물관리",35.250966,128.684034
"347","시설물관리",35.250966,128.684034
"348","시설물관리",35.250966,128.684034
"349","시설물관리",35.250966,128.684034
"350","시설물관리",35.250966,128.684034
"351","시설물관리",35.250966,128.684034
"352","시설물관리",35.250966,128.684034
"353","시설물관리",35.250966,128.684034
"354","시설물관리",35.250966,128.684034
"355","시설물관리",35.250966,128.684034
"356","시설물관리",35.250966,128.684034
"357","시설물관리",35.250966,128.684034
"358","시설물관리",35.250966,128.684034
"359","시설물관리",35.250966,128.684034
"360","시설물관리",35.250966,128.684034
"361","시설물관리",35.250966,128.684034
"362","시설물관리",35.250966,128.684034
"363","시설물관리",35.250966,128.684034
"364","시설물관리",35.250966,128.684034
"365","시설물관리",35.250966,128.684034
"366","시설물관리",35.250966,128.684034
"367","시설물관리",35.250966,128.684034
"368","시설물관리",35.250966,128.684034
"369","시설물관리",35.250966,128.684034
"370","시설물관리",35.250966,128.684034
"371","시설물관리",35.250966,128.684034
"372","시설물관리",35.250966,128.684034
"373","시설물관리",35.250966,128.684034
"374","시설물관리",35.250966,128.684034
"375","시설물관리",35.250966,128.684034
"376","시설물관리",35.250966,128.684034
"377","시설물관리",35.250966,128.684034
"378","시설물관리",35.250966,128.684034
"379","시설물관리",35.250966,128.684034
"380","시설물관리",35.250966,128.684034
"381","시설물관리",35.250966,128.684034
"382","시설물관리",35.250966,128.684034
"383","시설물관리",35.250966,128.684034
"384","시설물관리",35.250966,128.684034
"385","시설물관리",35.250966,128.684034
"386","시설물관리",35.250966,128.684034
"387","시설물관리",35.250966,128.684034
"388","시설물관리",35.250966,128.684034
"389","시설물관리",35.250966,128.684034
"390","시설물관리",35.250966,128.684034
"391","시설물관리",35.250966,128.684034
"392","시설물관리",35.250966,128.684034
"393","시설물관리",35.250966,128.684034
"394","시설물관리",35.250966,128.684034
"395","시설물관리",35.250966,128.684034
"396","시설물관리",35.250966,128.684034
"397","시설물관리",35.250966,128.684034
"398","시설물관리",35.250966,128.684034
"399","시설물관리",35.250966,128.684034
"400","시설물관리",35.221915,128.582301
"401","시설물관리",35.221915,128.582301
"402","시설물관리",35.221915,128.582301
"403","시설물관리",35.221915,128.582301
"404","시설물관리",35.221915,128.582301
"405","시설물관리",35.221915,128.582301
"406","시설물관리",35.221915,128.582301
"407","시설물관리",35.221915,128.582301
"408","시설물관리",35.221915,128.582301
"409","시설물관리",35.221915,128.582301
"410","시설물관리",35.221915,128.582301
"411","시설물관리",35.221915,128.582301
"412","시설물관리",35.221915,128.582301
"413","시설물관리",35.221915,128.582301
"414","시설물관리",35.221915,128.582301
"415","시설물관리",35.221915,128.582301
"416","시설물관리",35.221915,128.582301
"417","시설물관리",35.221915,128.582301
"418","시설물관리",35.221915,128.582301
"419","시설물관리",35.221915,128.582301
"420","시설물관리",35.221915,128.582301
"421","시설물관리",35.221915,128.582301
"422","시설물관리",35.221915,128.582301
"423","시설물관리",35.221915,128.582301
"424","시설물관리",35.221915,128.582301
"425","시설물관리",35.221915,128.582301
"426","시설물관리",35.221915,128.582301
"427","시설물관리",35.221915,128.582301
"428","시설물관리",35.221915,128.582301
"429","시설물관리",35.221915,128.582301
"430","시설물관리",35.221915,128.582301
"431","시설물관리",35.221915,128.582301
"432","시설물관리",35.221915,128.582301
"433","시설물관리",35.221915,128.582301
"434","시설물관리",35.221915,128.582301
"435","시설물관리",35.221915,128.582301
"436","시설물관리",35.356214,128.633857
"437","시설물관리",35.356214,128.633857
"438","시설물관리",35.356214,128.633857
"439","시설물관리",35.356214,128.633857
"440","시설물관리",35.356214,128.633857
"441","시설물관리",35.356214,128.633857
"442","시설물관리",35.356214,128.633857
"443","시설물관리",35.356214,128.633857
"444","시설물관리",35.356214,128.633857
"445","시설물관리",35.356214,128.633857
"446","시설물관리",35.356214,128.633857
"447","시설물관리",35.356214,128.633857
"448","시설물관리",35.356214,128.633857
"449","시설물관리",35.356214,128.633857
"450","시설물관리",35.356214,128.633857
"451","시설물관리",35.356214,128.633857
"452","시설물관리",35.356214,128.633857
"453","시설물관리",35.356214,128.633857
"454","시설물관리",35.356214,128.633857
"455","시설물관리",35.356214,128.633857
"456","시설물관리",35.356214,128.633857
"457","시설물관리",35.356214,128.633857
"458","시설물관리",35.356214,128.633857
"459","시설물관리",35.256056,128.633814
"460","시설물관리",35.256056,128.633814
"461","시설물관리",35.256056,128.633814
"462","시설물관리",35.256056,128.633814
"463","시설물관리",35.256056,128.633814
"464","시설물관리",35.256056,128.633814
"465","시설물관리",35.256056,128.633814
"466","시설물관리",35.256056,128.633814
"467","시설물관리",35.256056,128.633814
"468","시설물관리",35.256056,128.633814
"469","시설물관리",35.256056,128.633814
"470","시설물관리",35.256056,128.633814
"471","시설물관리",35.256056,128.633814
"472","시설물관리",35.256056,128.633814
"473","시설물관리",35.256056,128.633814
"474","시설물관리",35.256056,128.633814
"475","시설물관리",35.256056,128.633814
"476","시설물관리",35.256056,128.633814
"477","시설물관리",35.256056,128.633814
"478","시설물관리",35.256056,128.633814
"479","시설물관리",35.256056,128.633814
"480","시설물관리",35.256056,128.633814
"481","시설물관리",35.256056,128.633814
"482","시설물관리",35.256056,128.633814
"483","시설물관리",35.256056,128.633814
"484","시설물관리",35.256056,128.633814
"485","시설물관리",35.256056,128.633814
"486","시설물관리",35.256056,128.633814
"487","시설물관리",35.256056,128.633814
"488","시설물관리",35.256056,128.633814
"489","시설물관리",35.256056,128.633814
"490","시설물관리",35.256056,128.633814
"491","시설물관리",35.256056,128.633814
"492","시설물관리",35.256056,128.633814
"493","시설물관리",35.256056,128.633814
"494","시설물관리",35.256056,128.633814
"495","시설물관리",35.256056,128.633814
"496","시설물관리",35.256056,128.633814
"497","시설물관리",35.256056,128.633814
"498","시설물관리",35.256056,128.633814
"499","시설물관리",35.256056,128.633814
"500","시설물관리",35.256056,128.633814
"501","시설물관리",35.256056,128.633814
"502","시설물관리",35.256056,128.633814
"503","시설물관리",35.256056,128.633814
"504","시설물관리",35.256056,128.633814
"505","시설물관리",35.256056,128.633814
"506","시설물관리",35.256056,128.633814
"507","시설물관리",35.256056,128.633814
"508","시설물관리",35.256056,128.633814
"509","시설물관리",35.256056,128.633814
"510","시설물관리",35.256056,128.633814
"511","시설물관리",35.256056,128.633814
"512","시설물관리",35.256056,128.633814
"513","시설물관리",35.256056,128.633814
"514","시설물관리",35.256056,128.633814
"515","시설물관리",35.256056,128.633814
"516","시설물관리",35.256056,128.633814
"517","시설물관리",35.256056,128.633814
"518","시설물관리",35.256056,128.633814
"519","시설물관리",35.256056,128.633814
"520","시설물관리",35.256056,128.633814
"521","시설물관리",35.256056,128.633814
"522","시설물관리",35.256056,128.633814
"523","시설물관리",35.256056,128.633814
"524","시설물관리",35.256056,128.633814
"525","시설물관리",35.2383738,128.6763715
"526","시설물관리",35.2383738,128.6763715
"527","시설물관리",35.2383738,128.6763715
"528","시설물관리",35.2383738,128.6763715
"529","시설물관리",35.2383738,128.6763715
"530","시설물관리",35.2383738,128.6763715
"531","시설물관리",35.2383738,128.6763715
"532","시설물관리",35.2383738,128.6763715
"533","시설물관리",35.2383738,128.6763715
"534","시설물관리",35.2383738,128.6763715
"535","시설물관리",35.2383738,128.6763715
"536","시설물관리",35.2383738,128.6763715
"537","시설물관리",35.2383738,128.6763715
"538","시설물관리",35.2383738,128.6763715
"539","시설물관리",35.2383738,128.6763715
"540","시설물관리",35.2383738,128.6763715
"541","시설물관리",35.2383738,128.6763715
"542","시설물관리",35.2383738,128.6763715
"543","시설물관리",35.2383738,128.6763715
"544","시설물관리",35.2383738,128.6763715
"545","시설물관리",35.2383738,128.6763715
"546","시설물관리",35.2383738,128.6763715
"547","시설물관리",35.2383738,128.6763715
"548","시설물관리",35.2383738,128.6763715
"549","시설물관리",35.2383738,128.6763715
"550","시설물관리",35.2383738,128.6763715
"551","시설물관리",35.2383738,128.6763715
"552","시설물관리",35.2383738,128.6763715
"553","시설물관리",35.2383738,128.6763715
"554","시설물관리",35.2383738,128.6763715
"555","시설물관리",35.2383738,128.6763715
"556","시설물관리",35.2383738,128.6763715
"557","시설물관리",35.2383738,128.6763715
"558","시설물관리",35.2383738,128.6763715
"559","시설물관리",35.155233,128.706486
"560","시설물관리",35.155233,128.706486
"561","시설물관리",35.155233,128.706486
"562","시설물관리",35.155233,128.706486
"563","시설물관리",35.155814,128.706086
"564","시설물관리",35.155814,128.706086
"565","시설물관리",35.155814,128.706086
"566","시설물관리",35.155814,128.706086
"567","시설물관리",35.155814,128.706086
"568","시설물관리",35.155814,128.706086
"569","시설물관리",35.155814,128.706086
"570","시설물관리",35.155814,128.706086
"571","생활방범",35.149483,128.661651
"572","시설물관리",35.149483,128.661651
"573","시설물관리",35.149483,128.661651
"574","시설물관리",35.149483,128.661651
"575","시설물관리",35.149483,128.661651
"576","시설물관리",35.149483,128.661651
"577","시설물관리",35.149483,128.661651
"578","시설물관리",35.149483,128.661651
"579","시설물관리",35.149464,128.654771
"580","시설물관리",35.148543,128.655308
"581","생활방범",35.148631,128.656155
"582","시설물관리",35.1061171,128.8024459
"583","시설물관리",35.1061171,128.8024459
"584","시설물관리",35.1061171,128.8024459
"585","시설물관리",35.1061171,128.8024459
"586","시설물관리",35.1061171,128.8024459
"587","시설물관리",35.1061171,128.8024459
"588","시설물관리",35.1061171,128.8024459
"589","시설물관리",35.1061171,128.8024459
"590","시설물관리",35.1061171,128.8024459
"591","시설물관리",35.1061171,128.8024459
"592","시설물관리",35.1061171,128.8024459
"593","시설물관리",35.1061171,128.8024459
"594","시설물관리",35.1061171,128.8024459
"595","시설물관리",35.1061171,128.8024459
"596","시설물관리",35.1061171,128.8024459
"597","시설물관리",35.1061171,128.8024459
"598","시설물관리",35.1061171,128.8024459
"599","시설물관리",35.1061171,128.8024459
"600","시설물관리",35.1061171,128.8024459
"601","시설물관리",35.1061171,128.8024459
"602","시설물관리",35.1061171,128.8024459
"603","시설물관리",35.1061171,128.8024459
"604","시설물관리",35.1061171,128.8024459
"605","생활방범",35.232514,128.665664
"606","생활방범",35.232514,128.665664
"607","생활방범",35.232514,128.665664
"608","생활방범",35.232514,128.665664
"609","생활방범",35.232514,128.665664
"610","생활방범",35.232514,128.665664
"611","생활방범",35.232514,128.665664
"612","생활방범",35.232514,128.665664
"613","생활방범",35.232514,128.665664
"614","생활방범",35.232514,128.665664
"615","시설물관리",35.222387,128.688012
"616","시설물관리",35.222387,128.688012
"617","시설물관리",35.222387,128.688012
"618","시설물관리",35.222387,128.688012
"619","시설물관리",35.222387,128.688012
"620","시설물관리",35.222387,128.688012
"621","시설물관리",35.222387,128.688012
"622","시설물관리",35.222387,128.688012
"623","시설물관리",35.222387,128.688012
"624","시설물관리",35.222387,128.688012
"625","시설물관리",35.222387,128.688012
"626","시설물관리",35.222387,128.688012
"627","시설물관리",35.222387,128.688012
"628","시설물관리",35.222387,128.688012
"629","시설물관리",35.222387,128.688012
"630","시설물관리",35.222387,128.688012
"631","시설물관리",35.222387,128.688012
"632","시설물관리",35.222387,128.688012
"633","시설물관리",35.222387,128.688012
"634","시설물관리",35.222387,128.688012
"635","시설물관리",35.222387,128.688012
"636","시설물관리",35.222387,128.688012
"637","시설물관리",35.222387,128.688012
"638","시설물관리",35.2310342,128.6956723
"639","시설물관리",35.2310342,128.6956723
"640","시설물관리",35.2310342,128.6956723
"641","시설물관리",35.2310342,128.6956723
"642","시설물관리",35.2310342,128.6956723
"643","시설물관리",35.2310342,128.6956723
"644","시설물관리",35.2310342,128.6956723
"645","시설물관리",35.2310342,128.6956723
"646","시설물관리",35.2310342,128.6956723
"647","시설물관리",35.2310342,128.6956723
"648","시설물관리",35.2310342,128.6956723
"649","시설물관리",35.2310342,128.6956723
"650","시설물관리",35.2310342,128.6956723
"651","시설물관리",35.2310342,128.6956723
"652","시설물관리",35.2310342,128.6956723
"653","시설물관리",35.133408,128.567304
"654","시설물관리",35.133408,128.567304
"655","시설물관리",35.133408,128.567304
"656","시설물관리",35.133408,128.567304
"657","시설물관리",35.091997,128.721049
"658","시설물관리",35.091997,128.721049
"659","시설물관리",35.091997,128.721049
"660","시설물관리",35.091997,128.721049
"661","시설물관리",35.091997,128.721049
"662","시설물관리",35.091997,128.721049
"663","시설물관리",35.091997,128.721049
"664","시설물관리",35.091997,128.721049
"665","시설물관리",35.091997,128.721049
"666","시설물관리",35.091997,128.721049
"667","시설물관리",35.091997,128.721049
"668","시설물관리",35.091997,128.721049
"669","시설물관리",35.091997,128.721049
"670","시설물관리",35.091997,128.721049
"671","시설물관리",35.091997,128.721049
"672","시설물관리",35.091997,128.721049
"673","시설물관리",35.091997,128.721049
"674","시설물관리",35.091997,128.721049
"675","시설물관리",35.091997,128.721049
"676","시설물관리",35.091997,128.721049
"677","시설물관리",35.091997,128.721049
"678","시설물관리",35.091997,128.721049
"679","시설물관리",35.091997,128.721049
"680","시설물관리",35.091997,128.721049
"681","시설물관리",35.091997,128.721049
"682","시설물관리",35.091997,128.721049
"683","시설물관리",35.091997,128.721049
"684","시설물관리",35.091997,128.721049
"685","시설물관리",35.091997,128.721049
"686","시설물관리",35.091997,128.721049
"687","시설물관리",35.091997,128.721049
"688","시설물관리",35.091997,128.721049
"689","시설물관리",35.091997,128.721049
"690","시설물관리",35.091997,128.721049
"691","시설물관리",35.091997,128.721049
"692","시설물관리",35.091997,128.721049
"693","시설물관리",35.091997,128.721049
"694","시설물관리",35.091997,128.721049
"695","시설물관리",35.091997,128.721049
"696","시설물관리",35.091997,128.721049
"697","시설물관리",35.091997,128.721049
"698","시설물관리",35.091997,128.721049
"699","시설물관리",35.091997,128.721049
"700","시설물관리",35.091997,128.721049
"701","시설물관리",35.091997,128.721049
"702","시설물관리",35.091997,128.721049
"703","시설물관리",35.091997,128.721049
"704","시설물관리",35.091997,128.721049
"705","시설물관리",35.091997,128.721049
"706","시설물관리",35.091997,128.721049
"707","시설물관리",35.091997,128.721049
"708","시설물관리",35.091997,128.721049
"709","시설물관리",35.091997,128.721049
"710","시설물관리",35.091997,128.721049
"711","시설물관리",35.091997,128.721049
"712","시설물관리",35.091997,128.721049
"713","시설물관리",35.091997,128.721049
"714","시설물관리",35.091997,128.721049
"715","시설물관리",35.091997,128.721049
"716","시설물관리",35.091997,128.721049
"717","시설물관리",35.091997,128.721049
"718","시설물관리",35.091997,128.721049
"719","시설물관리",35.091997,128.721049
"720","시설물관리",35.091997,128.721049
"721","시설물관리",35.091997,128.721049
"722","시설물관리",35.091997,128.721049
"723","시설물관리",35.091997,128.721049
"724","시설물관리",35.091997,128.721049
"725","시설물관리",35.091997,128.721049
"726","시설물관리",35.091997,128.721049
"727","시설물관리",35.091997,128.721049
"728","시설물관리",35.091997,128.721049
"729","시설물관리",35.091997,128.721049
"730","시설물관리",35.091997,128.721049
"731","시설물관리",35.091997,128.721049
"732","시설물관리",35.091997,128.721049
"733","시설물관리",35.091997,128.721049
